record_id ,date       ,timestamp ,intersection_id ,intersection_name  ,latitude ,longitude ,vehicle_count ,average_speed ,signal_cycle_time ,green_time ,yellow_time ,red_time ,weather_condition ,day_of_week ,is_weekend ,is_holiday ,event                ,pollution_level ,car_count ,bus_count ,truck_count ,motorcycle_count
8377      ,06-01-2023 ,19:30:00  ,7               ,Phaphamau          ,25.49    ,81.87     ,221           ,25.8          ,120               ,88         ,5           ,27       ,Clear             ,Friday      ,workday    ,0          ,NA                   ,4.3             ,137       ,17        ,27          ,40
1153      ,01-01-2023 ,19:10:00  ,3               ,Chowk              ,25.43    ,81.84     ,75            ,38.4          ,120               ,59         ,5           ,56       ,Clear             ,Sunday      ,weekend    ,1          ,NA                   ,1.47            ,42        ,10        ,3           ,20
3112      ,03-01-2023 ,03:50:00  ,2               ,Katra              ,25.46    ,81.85     ,105           ,33.44         ,120               ,67         ,4           ,49       ,Cold Wave         ,Tuesday     ,workday    ,0          ,NA                   ,2.12            ,61        ,10        ,12          ,22
7374      ,06-01-2023 ,02:50:00  ,4               ,Tagore Town        ,25.47    ,81.89     ,92            ,28.42         ,120               ,65         ,4           ,51       ,Fog               ,Friday      ,workday    ,0          ,Local Market Fair    ,1.74            ,57        ,9         ,7           ,19
8893      ,07-01-2023 ,04:10:00  ,3               ,Chowk              ,25.43    ,81.84     ,61            ,40.82         ,120               ,62         ,4           ,54       ,Clear             ,Saturday    ,weekend    ,0          ,NA                   ,NA              ,36        ,5         ,7           ,13
4512      ,04-01-2023 ,03:10:00  ,2               ,Katra              ,25.46    ,81.85     ,56            ,43.11         ,120               ,62         ,NA          ,54       ,Clear             ,Wednesday   ,workday    ,0          ,NA                   ,0.82            ,38        ,2         ,4           ,12
5668      ,04-01-2023 ,22:20:00  ,8               ,Jhunsi             ,25.43    ,81.91     ,121           ,32.81         ,120               ,53         ,5           ,62       ,Clear             ,Wednesday   ,workday    ,0          ,NA                   ,2.35            ,72        ,13        ,9           ,27
5368      ,04-01-2023 ,17:20:00  ,8               ,Jhunsi             ,25.43    ,81.91     ,235           ,24.56         ,120               ,69         ,5           ,46       ,Heatwave          ,Wednesday   ,workday    ,0          ,NA                   ,4.8             ,144       ,27        ,20          ,44
7881      ,06-01-2023 ,11:20:00  ,1               ,Civil Lines        ,25.45    ,81.83     ,146           ,31.22         ,120               ,60         ,5           ,55       ,Clear             ,Friday      ,workday    ,0          ,NA                   ,2.61            ,91        ,14        ,8           ,33
5859      ,05-01-2023 ,01:30:00  ,9               ,MNNIT Gate         ,25.49    ,81.86     ,61            ,40.11         ,120               ,57         ,5           ,58       ,Light Rain        ,Thursday    ,workday    ,1          ,NA                   ,1.66            ,27        ,13        ,6           ,15
531       ,01-01-2023 ,08:50:00  ,1               ,Civil Lines        ,25.45    ,81.83     ,154           ,31.37         ,120               ,83         ,5           ,32       ,Clear             ,Sunday      ,weekend    ,1          ,New Year Celebration ,2.84            ,82        ,10        ,19          ,43
1086      ,01-01-2023 ,18:00:00  ,6               ,Allahabad Junction ,25.44    ,81.83     ,75            ,38.43         ,120               ,54         ,6           ,60       ,Clear             ,Sunday      ,weekend    ,1          ,NA                   ,2.11            ,44        ,15        ,10          ,6
9779      ,07-01-2023 ,18:50:00  ,9               ,MNNIT Gate         ,25.49    ,81.86     ,107           ,25.38         ,120               ,52         ,4           ,64       ,Fog               ,Saturday    ,weekend    ,0          ,NA                   ,2.26            ,62        ,13        ,10          ,22
9290      ,07-01-2023 ,10:40:00  ,10              ,Minto Park         ,25.44    ,81.88     ,245           ,24.73         ,120               ,83         ,2           ,35       ,Clear             ,Saturday    ,weekend    ,0          ,NA                   ,5.47            ,133       ,35        ,22          ,55
9279      ,07-01-2023 ,10:30:00  ,9               ,MNNIT Gate         ,25.49    ,81.86     ,113           ,32.63         ,120               ,64         ,6           ,50       ,Clear             ,Saturday    ,weekend    ,0          ,NA                   ,1.8             ,79        ,8         ,5           ,21
1161      ,01-01-2023 ,19:20:00  ,1               ,Civil Lines        ,25.45    ,81.83     ,155           ,26.93         ,120               ,81         ,4           ,35       ,Light Rain        ,Sunday      ,weekend    ,1          ,New Year Celebration ,2.97            ,103       ,16        ,11          ,25
827       ,01-01-2023 ,13:40:00  ,7               ,Phaphamau          ,25.49    ,81.87     ,24            ,48.77         ,120               ,61         ,5           ,54       ,Heatwave          ,Sunday      ,weekend    ,1          ,NA                   ,0.57            ,15        ,4         ,2           ,3
6787      ,05-01-2023 ,17:00:00  ,7               ,Phaphamau          ,25.49    ,81.87     ,123           ,34.12         ,120               ,55         ,5           ,60       ,Clear             ,Thursday    ,workday    ,1          ,NA                   ,2.39            ,77        ,12        ,11          ,23
8385      ,06-01-2023 ,19:40:00  ,5               ,Naini Bridge       ,25.41    ,81.86     ,208           ,23.09         ,120               ,84         ,5           ,31       ,Clear             ,Friday      ,workday    ,0          ,NA                   ,3.92            ,126       ,19        ,18          ,45
1980      ,02-01-2023 ,08:50:00  ,10              ,Minto Park         ,25.44    ,81.88     ,116           ,30.35         ,120               ,67         ,5           ,48       ,Clear             ,Monday      ,workday    ,0          ,NA                   ,2.8             ,66        ,16        ,16          ,18
2003      ,02-01-2023 ,09:20:00  ,3               ,Chowk              ,25.43    ,81.84     ,260           ,21.53         ,120               ,77         ,4           ,39       ,Clear             ,Monday      ,workday    ,0          ,NA                   ,5.24            ,163       ,25        ,28          ,44
5059      ,04-01-2023 ,12:10:00  ,9               ,MNNIT Gate         ,25.49    ,81.86     ,67            ,36.39         ,120               ,55         ,3           ,NA       ,Clear             ,Wednesday   ,workday    ,0          ,NA                   ,1.57            ,38        ,10        ,7           ,12
493       ,01-01-2023 ,08:10:00  ,3               ,Chowk              ,25.43    ,81.84     ,92            ,34.79         ,120               ,59         ,6           ,55       ,Clear             ,Sunday      ,weekend    ,1          ,NA                   ,2.2             ,49        ,13        ,12          ,18
6447      ,05-01-2023 ,11:20:00  ,7               ,Phaphamau          ,25.49    ,81.87     ,53            ,40.54         ,120               ,46         ,4           ,70       ,Clear             ,Thursday    ,workday    ,1          ,NA                   ,1.05            ,34        ,4         ,7           ,8
5975      ,05-01-2023 ,03:30:00  ,5               ,Naini Bridge       ,25.41    ,81.86     ,49            ,44.48         ,120               ,57         ,6           ,57       ,Clear             ,Thursday    ,workday    ,1          ,NA                   ,0.96            ,32        ,5         ,4           ,8
9308      ,07-01-2023 ,11:00:00  ,8               ,Jhunsi             ,25.43    ,81.91     ,99            ,36.32         ,120               ,57         ,5           ,58       ,Clear             ,Saturday    ,weekend    ,0          ,NA                   ,2.23            ,63        ,14        ,9           ,13
3098      ,03-01-2023 ,03:30:00  ,8               ,Jhunsi             ,25.43    ,81.91     ,9             ,42.45         ,120               ,64         ,6           ,50       ,Heavy Rain        ,Tuesday     ,workday    ,0          ,NA                   ,0.13            ,8         ,0         ,1           ,0
2544      ,02-01-2023 ,18:20:00  ,4               ,Tagore Town        ,25.47    ,81.89     ,198           ,26.5          ,120               ,84         ,6           ,30       ,Clear             ,Monday      ,workday    ,0          ,NA                   ,4.65            ,104       ,26        ,27          ,41
9715      ,07-01-2023 ,17:50:00  ,5               ,Naini Bridge       ,25.41    ,81.86     ,145           ,30.9          ,120               ,60         ,6           ,54       ,Clear             ,Saturday    ,weekend    ,0          ,NA                   ,3.28            ,78        ,17        ,20          ,30
4207      ,03-01-2023 ,22:00:00  ,7               ,Phaphamau          ,25.49    ,81.87     ,86            ,35.28         ,120               ,53         ,6           ,61       ,Clear             ,Tuesday     ,workday    ,0          ,NA                   ,1.5             ,60        ,6         ,7           ,13
8162      ,06-01-2023 ,16:00:00  ,2               ,Katra              ,25.46    ,81.85     ,123           ,36.29         ,120               ,54         ,7           ,59       ,Clear             ,Friday      ,workday    ,0          ,NA                   ,2.56            ,78        ,12        ,15          ,18
8603      ,06-01-2023 ,23:20:00  ,3               ,Chowk              ,25.43    ,81.84     ,75            ,39.28         ,120               ,54         ,5           ,61       ,Clear             ,Friday      ,workday    ,0          ,Local Market Fair    ,1.2             ,50        ,2         ,9           ,14
6379      ,05-01-2023 ,10:10:00  ,9               ,MNNIT Gate         ,25.49    ,81.86     ,63            ,31.84         ,120               ,63         ,4           ,53       ,Fog               ,Thursday    ,workday    ,1          ,NA                   ,1.17            ,41        ,5         ,6           ,11
